"430615, 432279, 347851, 306354, 334571, 328775, 349935, 350762, 268234, 196872, 233281",27
"310077, 295882, 427864, 309366, 430884, 400370, 369469",28
"403238, 411879, 428708, 356104, 356036, 367238, 363147, 365793, 365313, 339390, 360408, 399792, 373846, 359948",29
"333426, 297611, 309473, 361379, 335250, 235883, 389996, 334029, 334656, 320029, 279496, 268239, 263346, 264324, 348650, 281699, 283527, 260687",30
"408470, 312730, 380592, 312906, 312908, 312732, 312909, 312912, 407919, 349196, 295149, 323827, 336556, 266726, 329472, 314921, 312922, 272953, 348621, 349197",31
"383044, 372405, 372406, 418043, 418045, 381644, 418047, 419042, 392907, 391907, 391908, 418048, 282059, 293088, 365831",32
"443981, 435091, 435094, 428703, 428705, 428706",33
"309442, 266244, 356200, 414454, 264494, 342342, 369240, 369994, 214969, 368424, 264698, 264693, 404477",34
"355551, 287127, 266248, 326369, 283515, 414895, 379054, 243096, 352090, 365906",35
"337694, 385692, 382383, 347405, 303964, 402091, 402724, 393448, 315526, 330947, 393955, 372068, 308103, 305000, 348603, 365817, 365812, 294178",36
"337694, 385692, 382383, 347405, 402724, 393448, 330947, 393955, 372068, 400380, 346690, 336149, 366363, 365816, 402092, 348603",37
"382325, 400170, 377288, 363145, 417468",38
"138801, 225182, 436034, 440577, 344984, 344983, 400723, 336464, 219566, 273753, 404548, 309855, 242561, 306195, 273486, 366326, 366337, 366360, 366343, 366340, 366341, 366354, 366355, 366361, 366348, 366329, 366353, 378756, 385693, 385694, 385697, 348542, 385709, 385700, 385708, 365805, 309611, 309613, 309615, 309616, 309617",39
"403238, 411879, 428708, 356104, 356036, 367238, 363147, 365793, 329934, 365313, 339390, 349938, 339389, 357877, 333625, 399792, 355545, 334814, 359071, 418049, 370606, 343453, 382564, 378771, 373846, 348553, 365800, 359948",40
"348514, 372734, 372736, 372735, 304572, 277157, 276625, 359067, 309436, 263412, 321231, 262386, 333839, 333841, 268235, 291811, 354048, 277897, 374816, 372737, 367414, 365830, 344578, 300465",41
"433128, 417453, 419824, 426880, 368014",42
"304186, 224900, 241666, 257758, 408117, 349908, 231298, 338906, 349928, 330266, 286419, 378406, 404826, 351147, 330270, 350241, 330271, 224901, 330263, 294829, 369316",43
"151293, 370562, 179551, 281702, 193661, 295955, 286999, 334050, 334046, 435732, 272790, 274570, 271251, 359430, 368422, 348656, 348655, 444539, 167945, 288427",44
"419414, 337694, 385692, 382383, 347405, 400722, 279529, 288012, 319459, 369406, 321747, 309487, 306762, 402091, 402724, 393448, 315526, 330947, 291710, 308310, 393955, 405113, 328253, 271952, 406412, 365511, 279528, 279530, 430965, 326043, 366362, 308098, 299030, 316489, 372068, 400380, 346690, 336149, 366363, 365816, 331898, 308103, 343462, 339260, 305000, 385710, 348603, 365817, 365812, 294178, 365803, 365802, 382600, 393808, 292334, 284961, 432830",45
"334522, 429823, 365388, 263728, 326364, 365387, 271967, 326742, 373842, 348608, 426252",46
"219822, 219817, 219816, 267455, 326367, 266277, 432908, 319362, 333837, 333838, 340278, 404074, 274939, 219824, 219820, 219819, 219818, 219821, 219823",47
"193920, 193921, 310077, 295882, 271252",48
"332735, 386434, 444345, 442103, 374564, 312897, 349830, 442104, 326749, 313597, 340076, 402795, 359668, 426775, 382559, 430095, 430093, 350984, 365828, 318011",49
"426898, 426639, 426638, 431255",50
"137963, 302401, 138408, 419783",51
367087,52
"357969, 359324, 332119, 336655, 367828, 336653, 357725, 296433, 333825, 309259, 309496, 432924, 391158, 391159, 391160, 391156, 391157, 271285, 348633, 353226, 347397, 312895, 348594, 352844, 378870, 306518, 306519, 353225, 330418, 433888, 271839, 434245, 428097, 432111, 435724, 435721, 370718, 348549, 385699, 385706, 385707, 325823, 365825, 271840",53
"337695, 268179, 263218, 267467, 291016, 348620, 365907, 364101, 263217, 328750, 156417, 314067, 343461, 444533, 367360",54
"442417, 442418, 437679",55
"272543, 272545, 273455, 267451, 306353, 279829, 369625, 268395, 293514",56
"443658, 413793, 444170",57
"334738, 367230, 363007, 308580, 360155, 360154, 360157, 306371, 386534, 360159, 310079, 413701, 423431, 438306, 299546, 306130, 295292, 314737, 440120, 365820, 440121",58
"333426, 263803, 297611, 309473, 242715, 267461, 420128, 216398, 334019, 335250, 235883, 389996, 334656, 320029, 279496, 263346, 216392, 231641, 216391, 334654, 264324, 348650, 267172",59
"293314, 367621, 367623, 367622, 201270",60
"273037, 345089, 373029, 202475, 199770, 351321, 338419, 403103, 274993",61
318466,62
"284305, 305851, 400373",63
"334124, 408776, 279526, 303514, 371115, 309507, 433588, 433589, 433590, 395845, 301086, 303491, 285659, 329295, 309984, 430963, 382568, 353432, 335444",64
