8.85,0
8.58,1
9.16,2
8.52,3
8.54,4
8.57,5
8.42,6
8.35,7
8.55,8
9.33,9
8.34,10
8.40,11
8.72,12
8.36,13
8.97,14
8.80,15
8.24,16
8.27,17
8.15,18
8.17,19
8.12,20
8.45,21
8.09,22
8.20,23
8.70,24
8.71,25
8.25,26
8.79,27
8.08,28
8.33,29
8.46,30
8.29,31
8.13,32
8.07,33
8.91,34
8.04,35
8.02,36
8.38,37
8.05,38
8.23,39
8.10,40
8.00,41
7.97,42
8.41,43
8.21,44
8.28,45
8.43,46
7.91,47
7.92,48
8.19,49
8.37,50
7.93,51
8.06,52
8.86,53
7.87,54
8.87,55
8.18,56
8.11,57
8.03,58
8.92,59
7.96,60
7.85,61
7.80,62
7.81,63
7.94,64
7.84,65
7.98,66
8.01,67
7.89,68
7.95,69
7.78,70
8.48,71
7.74,72
7.73,73
7.77,74
7.99,75
8.68,76
7.82,77
7.88,78
7.76,79
7.83,80
7.67,81
7.90,82
8.78,83
7.72,84
8.30,85
7.70,86
7.69,87
8.32,88
7.71,89
7.75,90
7.59,91
7.79,92
7.60,93
9.19,94
7.53,95
7.64,96
7.58,97
8.14,98
7.56,99
7.63,100
7.65,101
8.67,102
7.66,103
8.62,104
7.52,105
7.62,106
7.54,107
7.86,108
7.48,109
7.68,110
7.61,111
7.47,112
7.51,113
8.39,114
7.50,115
8.84,116
7.41,117
7.42,118
7.49,119
7.45,120
7.57,121
7.39,122
8.75,123
7.55,124
7.43,125
7.38,126
7.44,127
7.35,128
7.33,129
8.16,130
8.22,131
7.30,132
8.50,133
7.32,134
7.46,135
7.36,136
7.34,137
8.31,138
7.25,139
7.26,140
7.23,141
7.31,142
8.47,143
8.66,144
7.20,145
8.61,146
7.27,147
7.40,148
7.28,149
7.37,150
7.19,151
7.24,152
7.12,153
7.18,154
7.22,155
7.21,156
7.29,157
8.51,158
7.15,159
7.17,160
8.89,161
7.07,162
7.08,163
7.09,164
7.06,165
7.10,166
9.34,167
7.11,168
7.03,169
9.02,170
7.13,171
7.16,172
8.26,173
7.05,174
6.99,175
8.60,176
7.04,177
7.14,178
8.53,179
9.22,180
6.97,181
6.98,182
9.12,183
7.02,184
6.95,185
6.94,186
6.93,187
6.96,188
6.92,189
7.00,190
