0,0
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
2,11
11,12
12,13
13,14
14,15
0,16
15,17
16,18
11,19
17,20
18,21
19,22
20,23
21,24
0,20
22,25
10,26
7,27
23,28
24,29
11,30
25,31
26,32
21,33
27,34
28,35
29,36
30,37
31,38
17,39
12,40
15,41
32,42
12,43
33,44
34,45
35,46
36,47
8,48
28,49
35,50
37,51
24,52
7,53
38,54
18,55
39,56
40,57
35,58
3,59
41,60
37,61
32,62
22,63
1,64
4,65
28,66
4,67
42,68
43,69
13,70
4,71
28,72
11,73
24,74
1,75
31,76
44,77
38,78
12,79
40,80
45,81
7,82
13,83
46,84
47,85
17,86
48,87
49,88
13,89
17,90
17,91
43,92
14,93
30,94
17,95
22,96
50,97
51,98
1,99
52,100
10,101
1,102
37,103
53,104
22,105
12,106
34,107
54,108
0,109
43,110
22,111
27,112
55,113
37,114
48,115
30,116
27,117
33,118
30,119
54,120
39,121
56,122
37,123
27,124
35,125
35,126
29,127
57,128
58,129
11,130
55,131
7,132
12,133
54,134
10,135
34,136
54,137
46,138
40,139
26,140
44,141
3,142
43,143
27,144
43,145
51,146
59,147
0,148
13,149
9,150
19,151
29,152
44,153
50,154
9,65
12,155
60,156
39,157
39,158
55,159
31,160
26,161
54,162
48,163
54,164
35,165
61,166
62,167
43,168
1,169
13,170
51,171
24,172
7,173
17,174
33,175
14,176
41,177
13,178
63,179
49,180
29,181
34,182
22,183
27,184
12,185
62,186
24,187
27,188
49,189
64,190
28,191
13,192
13,193
49,194
49,195
38,196
56,197
64,198
34,199
54,200
65,201
33,202
43,203
49,204
8,205
35,206
49,207
43,208
39,209
55,210
28,211
34,212
42,213
4,214
17,215
55,216
13,217
33,218
21,219
40,220
21,221
35,222
51,223
33,224
27,225
66,226
35,227
49,228
34,229
26,230
28,231
51,232
42,233
37,234
18,235
38,236
64,237
66,238
26,239
18,240
34,241
24,242
3,243
44,244
36,245
42,246
49,247
64,248
43,249
4,250
64,251
15,252
44,253
35,254
21,255
34,256
49,257
24,258
17,259
57,260
54,261
37,262
46,263
48,264
51,265
13,266
7,267
34,268
67,269
43,270
68,271
46,272
28,273
54,274
64,275
50,276
37,277
19,278
21,279
69,280
56,281
30,282
55,283
22,284
40,285
67,286
70,287
63,288
26,289
38,290
71,291
8,292
51,293
51,294
64,295
36,296
34,297
19,298
24,299
34,300
35,301
39,302
34,303
69,304
56,305
29,306
13,307
56,308
39,309
41,310
36,311
37,312
13,313
29,314
17,315
17,316
66,317
55,318
55,319
72,320
27,321
27,322
13,323
13,324
34,325
56,326
20,327
22,328
51,329
30,330
50,331
22,332
14,333
22,334
29,335
