207,0
1746,1
327,2
794,3
1061,4
1171,5
1087,6
1902,7
1390,8
1465,9
331,10
1800,11
437,12
778,13
1371,14
269,15
304,16
1302,17
951,18
1100,19
290,20
1133,21
1809,22
949,23
305,24
869,25
943,26
464,27
216,28
326,29
1201,30
644,31
1983,32
1541,33
271,34
296,35
520,36
728,37
1095,38
1605,39
228,40
1437,41
1523,42
1288,43
180,44
1373,45
1188,46
889,47
748,48
352,49
401,50
1423,51
1433,52
570,53
454,54
1377,55
531,56
815,57
1536,58
818,59
895,60
1071,61
600,62
959,63
996,64
720,65
303,66
315,67
1629,68
969,69
855,70
738,71
1445,72
1139,73
589,74
279,75
1209,76
1050,77
472,78
1268,79
393,80
274,81
1245,82
1068,83
1362,84
1367,85
1244,86
1111,87
1740,88
754,89
712,90
340,91
1190,92
701,93
787,94
595,95
1073,96
725,97
321,98
1079,99
966,100
1265,101
378,102
709,103
696,104
1136,105
272,106
316,107
797,108
1086,109
764,110
631,111
474,112
1202,113
1394,114
384,115
629,116
405,117
433,118
802,119
508,120
554,121
478,122
1056,123
598,124
987,125
1216,126
846,127
328,128
238,129
498,130
369,131
1281,132
617,133
544,134
219,135
499,136
773,137
108,138
519,139
1098,140
150,141
1155,142
907,143
1546,144
425,145
263,146
839,147
681,148
1313,149
1052,150
542,151
695,152
252,153
658,154
652,155
217,156
750,157
601,158
564,159
334,160
659,161
939,162
161,163
746,164
210,165
136,166
655,167
744,168
726,169
410,170
963,171
686,172
241,173
618,174
440,175
596,176
763,177
358,178
353,179
346,180
724,181
804,182
1084,183
510,184
473,185
829,186
213,187
466,188
458,189
247,190
669,191
297,192
614,193
560,194
456,195
683,196
699,197
344,198
553,199
206,200
732,201
365,202
149,203
1457,204
333,205
972,206
281,207
430,208
868,209
375,210
656,211
301,212
259,213
351,214
123,215
1083,216
409,217
261,218
879,219
113,220
448,221
545,222
299,223
385,224
599,225
836,226
406,227
571,228
532,229
249,230
215,231
947,232
509,233
389,234
627,235
184,236
232,237
828,238
120,239
878,240
1107,241
741,242
892,243
99,244
310,245
424,246
665,247
562,248
465,249
443,250
260,251
105,252
318,253
691,254
901,255
688,256
258,257
833,258
791,259
148,260
635,261
345,262
229,263
413,264
312,265
253,266
445,267
482,268
110,269
343,270
311,271
516,272
280,273
140,274
597,275
382,276
188,277
690,278
428,279
948,280
477,281
583,282
417,283
567,284
237,285
170,286
292,287
209,288
457,289
461,290
475,291
325,292
661,293
470,294
394,295
896,296
649,297
708,298
549,299
782,300
1291,301
202,302
502,303
714,304
71,305
503,306
212,307
214,308
423,309
648,310
671,311
814,312
386,313
459,314
361,315
329,316
668,317
965,318
453,319
146,320
227,321
222,322
398,323
387,324
330,325
521,326
591,327
354,328
507,329
203,330
182,331
557,332
277,333
288,334
172,335
524,336
392,337
505,338
363,339
116,340
439,341
160,342
588,343
603,344
500,345
535,346
390,347
586,348
223,349
619,350
566,351
677,352
156,353
185,354
72,355
497,356
218,357
211,358
607,359
558,360
181,361
205,362
476,363
574,364
177,365
64,366
176,367
893,368
666,369
450,370
713,371
592,372
158,373
593,374
403,375
275,376
298,377
628,378
795,379
187,380
231,381
496,382
657,383
899,384
492,385
823,386
342,387
402,388
233,389
359,390
400,391
427,392
117,393
876,394
162,395
835,396
515,397
100,398
250,399
376,400
125,401
309,402
514,403
642,404
236,405
438,406
270,407
286,408
356,409
348,410
313,411
768,412
511,413
590,414
171,415
320,416
287,417
700,418
537,419
266,420
332,421
240,422
264,423
399,424
451,425
362,426
374,427
379,428
411,429
230,430
317,431
179,432
142,433
594,434
42,435
431,436
164,437
469,438
432,439
257,440
192,441
429,442
186,443
494,444
463,445
441,446
490,447
194,448
366,449
141,450
126,451
225,452
234,453
676,454
226,455
67,456
339,457
129,458
199,459
367,460
341,461
350,462
147,463
97,464
468,465
137,466
539,467
414,468
101,469
999,470
152,471
942,472
460,473
92,474
471,475
529,476
130,477
407,478
434,479
198,480
189,481
412,482
534,483
622,484
144,485
322,486
300,487
707,488
1039,489
283,490
719,491
73,492
291,493
308,494
133,495
523,496
106,497
224,498
139,499
307,500
151,501
467,502
289,503
372,504
115,505
480,506
86,507
276,508
364,509
127,510
98,511
338,512
235,513
76,514
91,515
175,516
173,517
324,518
284,519
633,520
39,521
143,522
154,523
420,524
314,525
60,526
145,527
678,528
124,529
74,530
302,531
556,532
245,533
442,534
381,535
63,536
221,537
484,538
415,539
638,540
447,541
436,542
122,543
248,544
421,545
85,546
273,547
40,548
168,549
157,550
267,551
204,552
255,553
104,554
323,555
44,556
734,557
295,558
416,559
169,560
256,561
268,562
109,563
174,564
80,565
368,566
278,567
449,568
83,569
355,570
96,571
679,572
89,573
159,574
12,575
513,576
197,577
102,578
380,579
306,580
138,581
119,582
391,583
294,584
88,585
94,586
246,587
107,588
90,589
82,590
220,591
